08/11 13:29:00 FINE sim.Admin|Log for simulation 6 started
08/11 13:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=693224926, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.0068685913204938, mobileCoef=2.2116740686266967, budgetMillis=7020, advertiser=DummyAdnetwork-6]
08/11 13:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5d0bc3a0 event: tau.tac.adx.messages.UserClassificationServiceNotification@7d3f196b
08/11 13:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1730888210, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.9038645158807914, mobileCoef=2.4124875863293944, budgetMillis=5882, advertiser=DummyAdnetwork-7]
08/11 13:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5d0bc3a0 event: tau.tac.adx.messages.UserClassificationServiceNotification@54b440c3
08/11 13:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5d0bc3a0 event: tau.tac.adx.messages.UserClassificationServiceNotification@736c00be
08/11 13:29:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1990044665, reachImps=8762, dayStart=2, dayEnd=11, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.4971187981653173, mobileCoef=2.2876212253263053, budgetMillis=0, advertiser=null]
08/11 13:29:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12783804631875895 Cmp ID: 1990044665 Cmp Bid: 6202
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1692043945133863 Cmp ID: 1990044665 Cmp Bid: 8151
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.13919649844756884 Cmp ID: 1990044665 Cmp Bid: 2487
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1667304980843155 Cmp ID: 1990044665 Cmp Bid: 8369
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18868039776306278 Cmp ID: 1990044665 Cmp Bid: 6125
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11436892782407307 Cmp ID: 1990044665 Cmp Bid: 833
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.17863295686615877 Cmp ID: 1990044665 Cmp Bid: 5282
08/11 13:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10361459683287662 Cmp ID: 1990044665 Cmp Bid: 3796
08/11 13:29:10 INFO sim.Simulation|***** START OF TIME 1 *****
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #216905454 at price 10.952
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #216905454 at price 10.952
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1016056744 at price 9.077
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1016056744 at price 9.077
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2030902496 at price 5.59
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2030902496 at price 5.59
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1411502677 at price 6.507
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1411502677 at price 6.507
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1776183828 at price 9.077
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1776183828 at price 9.077
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #693224926 at price 7.02
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #693224926 at price 7.02
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-7
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1730888210 at price 5.882
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1730888210 at price 5.882
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
08/11 13:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1331336075 at price 10.952
08/11 13:29:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1331336075 at price 10.952
08/11 13:29:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=1990044665, reachImps=8762, dayStart=2, dayEnd=11, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.4971187981653173, mobileCoef=2.2876212253263053, budgetMillis=0, advertiser=null]
08/11 13:29:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 13:29:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=1990044665, reachImps=8762, dayStart=2, dayEnd=11, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.4971187981653173, mobileCoef=2.2876212253263053, budgetMillis=6125, advertiser=DummyAdnetwork-5]
08/11 13:29:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-7[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
08/11 13:29:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5d0bc3a0 event: tau.tac.adx.messages.UserClassificationServiceNotification@49bb268c
08/11 13:29:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=271519860, reachImps=3180, dayStart=3, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.210114877110817, mobileCoef=2.335967226820774, budgetMillis=0, advertiser=null]
08/11 13:29:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
08/11 13:29:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
08/11 13:29:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
08/11 13:29:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 13:29:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
08/11 13:29:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 13:29:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 13:29:11 SEVERE demand.CampaignImpl|Campaign #1730888210 impressed while over limit. Current cost: 5.88919762729959 Budget limit: 5.882
08/11 13:29:11 SEVERE agents.DemandAgent|Day 1 :Campaign limit expired Impressed while over limit: 1730888210, daily limit was: 5882, 5.882 values are: 4262.47306052106, 5.88919762729959, total limit was: 2147483647, Infinity total values are: 0.04262.47306052106, 0.05.88919762729959
08/11 13:29:11 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1730888210, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 13:29:11 SEVERE demand.CampaignImpl|Campaign #1776183828 impressed while over limit. Current cost: 9.081172894110825 Budget limit: 9.077
08/11 13:29:11 SEVERE agents.DemandAgent|Day 1 :Campaign limit expired Impressed while over limit: 1776183828, daily limit was: 9077, 9.077 values are: 4481.91651298935, 9.081172894110825, total limit was: 2147483647, Infinity total values are: 0.04481.91651298935, 0.09.081172894110825
08/11 13:29:11 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1776183828, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 13:29:12 SEVERE demand.CampaignImpl|Campaign #693224926 impressed while over limit. Current cost: 5.7281487444789505 Budget limit: 7.02
08/11 13:29:12 SEVERE agents.DemandAgent|Day 1 :Campaign limit expired Impressed while over limit: 693224926, daily limit was: 7020, 7.02 values are: 7023.500177633373, 5.7281487444789505, total limit was: 2147483647, Infinity total values are: 0.07023.500177633373, 0.05.7281487444789505
08/11 13:29:12 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=693224926, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 13:29:12 SEVERE demand.CampaignImpl|Campaign #2030902496 impressed while over limit. Current cost: 5.2490383365535385 Budget limit: 5.59
08/11 13:29:12 SEVERE agents.DemandAgent|Day 1 :Campaign limit expired Impressed while over limit: 2030902496, daily limit was: 5590, 5.59 values are: 5591.001779794813, 5.2490383365535385, total limit was: 2147483647, Infinity total values are: 0.05591.001779794813, 0.05.2490383365535385
08/11 13:29:12 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2030902496, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 13:29:12 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 2571
08/11 13:29:12 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12619802093579743 Cmp ID: 271519860 Cmp Bid: 2339
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16540105131870825 Cmp ID: 271519860 Cmp Bid: 2766
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1658496090267345 Cmp ID: 271519860 Cmp Bid: 2181
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.19828229744695974 Cmp ID: 271519860 Cmp Bid: 539
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.10949752692829245 Cmp ID: 271519860 Cmp Bid: 2910
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12710098491334965 Cmp ID: 271519860 Cmp Bid: 1228
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1638821183949666 Cmp ID: 271519860 Cmp Bid: 2247
08/11 13:29:12 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18025828862225968 Cmp ID: 271519860 Cmp Bid: 1913
08/11 13:29:20 INFO sim.Simulation|***** START OF TIME 2 *****
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #216905454 at price 10.952
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #216905454 at price 10.952
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1016056744 at price 9.077
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1016056744 at price 9.077
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2030902496 at price 5.59
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #2030902496 at price 5.59
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1411502677 at price 6.507
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1411502677 at price 6.507
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1990044665 at price 6.125
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1990044665 at price 6.125
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #693224926 at price 7.02
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #693224926 at price 7.02
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1730888210 at price 5.882
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1730888210 at price 5.882
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1331336075 at price 10.952
08/11 13:29:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1331336075 at price 10.952
08/11 13:29:20 INFO agents.DemandAgent|Day 2 : Auction pending campaign: CampaignImpl [id=271519860, reachImps=3180, dayStart=3, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.210114877110817, mobileCoef=2.335967226820774, budgetMillis=0, advertiser=null]
08/11 13:29:20 FINE agents.DemandAgent|Day 2 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 13:29:20 FINE agents.DemandAgent|Day 2 :Reporting campaign auction results... CampaignImpl [id=271519860, reachImps=3180, dayStart=3, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.210114877110817, mobileCoef=2.335967226820774, budgetMillis=1228, advertiser=DummyAdnetwork-4]
08/11 13:29:20 FINE agents.DemandAgent|Day 2 :Reporting UCS auction results... DummyAdnetwork-5[efday=2, level=1.0, price=0.17863295686615877] DummyAdnetwork-4[efday=2, level=0.7290000000000001, price=0.1014742473682777] DummyAdnetwork-3[efday=2, level=0.6561000000000001, price=0.08387454218973776] adv1[efday=2, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=2, level=0.81, price=0.13505170344829556] DummyAdnetwork-7[efday=2, level=0.9, price=0.1522839550620477] DummyAdnetwork-6[efday=2, level=0.5314410000000002, price=0.0550650449554608] DummyAdnetwork[efday=2, level=0.5904900000000002, price=0.06753370819083693] 
08/11 13:29:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5d0bc3a0 event: tau.tac.adx.messages.UserClassificationServiceNotification@1df036a2
08/11 13:29:20 INFO agents.DemandAgent|Day 2 :Notifying new campaign opportunity: CampaignImpl [id=1431332800, reachImps=6464, dayStart=4, dayEnd=13, targetSegment=[MALE, OLD, HIGH_INCOME], videoCoef=2.357239051967528, mobileCoef=2.4207475469545443, budgetMillis=0, advertiser=null]
08/11 13:29:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
08/11 13:29:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
08/11 13:29:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
08/11 13:29:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 13:29:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
08/11 13:29:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 13:29:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 13:29:20 SEVERE demand.CampaignImpl|Campaign #1990044665 impressed while over limit. Current cost: 6.130951103928099 Budget limit: 6.125
08/11 13:29:20 SEVERE agents.DemandAgent|Day 2 :Campaign limit expired Impressed while over limit: 1990044665, daily limit was: 8762, 6.125 values are: 2378.1773014352625, 6.130951103928099, total limit was: 2147483647, Infinity total values are: 0.02378.1773014352625, 0.06.130951103928099
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1990044665, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 13:29:20 SEVERE demand.CampaignImpl|Campaign #1730888210 impressed while over limit. Current cost: 1.6246066037082718 Budget limit: 5.882
08/11 13:29:20 SEVERE agents.DemandAgent|Day 2 :Campaign limit expired Impressed while over limit: 1730888210, daily limit was: 5882, 5.882 values are: 5883.063474782825, 1.6246066037082718, total limit was: 2147483647, Infinity total values are: 4262.473060521065883.063474782825, 5.889197627299591.6246066037082718
08/11 13:29:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1730888210, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 13:29:21 SEVERE demand.CampaignImpl|Campaign #1411502677 impressed while over limit. Current cost: 0.49384834277625234 Budget limit: 6.507
08/11 13:29:21 SEVERE agents.DemandAgent|Day 2 :Campaign limit expired Impressed while over limit: 1411502677, daily limit was: 6507, 6.507 values are: 6507.713469175543, 0.49384834277625234, total limit was: 2147483647, Infinity total values are: 2789.433911132776507.713469175543, 0.00.49384834277625234
08/11 13:29:21 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1411502677, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
08/11 13:29:21 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 1387
08/11 13:29:21 INFO sim.Simulation|***** START OF TIME 2 COMPLETE *****
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10432517207957671 Cmp ID: 1431332800 Cmp Bid: 2615
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14920180332406402 Cmp ID: 1431332800 Cmp Bid: 781
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.18002442731722582 Cmp ID: 1431332800 Cmp Bid: 4148
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.19586193341407337 Cmp ID: 1431332800 Cmp Bid: 5950
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1650940473259832 Cmp ID: 1431332800 Cmp Bid: 3837
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18111708886434352 Cmp ID: 1431332800 Cmp Bid: 384
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1272685929173772 Cmp ID: 1431332800 Cmp Bid: 6002
08/11 13:29:21 FINE agents.DemandAgent|Day 2 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1524602146977324 Cmp ID: 1431332800 Cmp Bid: 5330
08/11 13:29:30 INFO sim.Simulation|***** START OF TIME 3 *****
08/11 13:29:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1331336075 at price 10.952
08/11 13:29:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1331336075 at price 10.952
08/11 13:29:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #216905454 at price 10.952
08/11 13:29:30 INFO demand.CampaignImpl|Applied daily limit for campaign #216905454 at price 10.952
08/11 13:29:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1016056744 at price 9.077
08/11 13:29:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1016056744 at price 9.077
08/11 13:29:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #271519860 at price 1.228
08/11 13:29:30 INFO demand.CampaignImpl|Applied daily limit for campaign #271519860 at price 1.228
08/11 13:29:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1990044665 at price 6.125
08/11 13:29:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1990044665 at price 6.125
08/11 13:29:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1730888210 at price 5.882
08/11 13:29:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1730888210 at price 5.882
08/11 13:29:30 INFO agents.DemandAgent|Day 3 : Auction pending campaign: CampaignImpl [id=1431332800, reachImps=6464, dayStart=4, dayEnd=13, targetSegment=[MALE, OLD, HIGH_INCOME], videoCoef=2.357239051967528, mobileCoef=2.4207475469545443, budgetMillis=0, advertiser=null]
08/11 13:29:30 FINE agents.DemandAgent|Day 3 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 13:29:30 FINE agents.DemandAgent|Day 3 :Reporting campaign auction results... CampaignImpl [id=1431332800, reachImps=6464, dayStart=4, dayEnd=13, targetSegment=[MALE, OLD, HIGH_INCOME], videoCoef=2.357239051967528, mobileCoef=2.4207475469545443, budgetMillis=2615, advertiser=DummyAdnetwork]
08/11 13:29:30 FINE agents.DemandAgent|Day 3 :Reporting UCS auction results... DummyAdnetwork-5[efday=3, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=3, level=1.0, price=0.18025828862225968] DummyAdnetwork-3[efday=3, level=0.81, price=0.1339748515681537] adv1[efday=3, level=0.9, price=0.14926464812406107] DummyAdnetwork-2[efday=3, level=0.7290000000000001, price=0.11947006430993068] DummyAdnetwork-7[efday=3, level=0.6561000000000001, price=0.08339095620164871] DummyAdnetwork-6[efday=3, level=0.5904900000000002, price=0.07451866938237905] DummyAdnetwork[efday=3, level=0.5314410000000002, price=0.05819147520829869] 
08/11 13:29:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5d0bc3a0 event: tau.tac.adx.messages.UserClassificationServiceNotification@6a463eb3
08/11 13:29:30 INFO agents.DemandAgent|Day 3 :Notifying new campaign opportunity: CampaignImpl [id=408500639, reachImps=512, dayStart=5, dayEnd=14, targetSegment=[YOUNG, HIGH_INCOME, FEMALE], videoCoef=2.5607701566411034, mobileCoef=2.1335996100868675, budgetMillis=0, advertiser=null]
